movieId;year;genres[,];actors[,];contentRating;duration;imdbRating
805c182b-7ec0-4ba8-9579-e18555bdb678;2007;Drama,History;Daniel Day-Lewis,Paul Dano,Ciarán Hinds;15;PT158M;8.1
4107a1d2-9bca-48b2-9b76-11d2e0fbe467;2014;Crime,Drama,Mystery;Ben Affleck,Rosamund Pike,Neil Patrick Harris;15;PT149M;8.1
02e33449-c423-4efc-9282-acd2fec04152;2003;Comedy,Drama,Romance;Sunil Dutt,Sanjay Dutt,Arshad Warsi;;PT156M;8.3
6b7e487b-5a7f-4ea2-a1a5-35f3b35c1ff6;1985;Drama,War;Aleksey Kravchenko,Olga Mironova,Liubomiras Laucevicius;15;PT142M;8.3
7f0af2dd-b90c-4e4e-9e21-e4e529d23359;2000;Comedy,Crime,Thriller;Akshay Kumar,Paresh Rawal,Sunil Shetty;;PT156M;8.4
a60c4b13-aea6-48cf-bd03-66362eb21b14;1934;Comedy,Romance;Clark Gable,Claudette Colbert,Walter Connolly;15;PT105M;8.2
1200761c-483f-45df-a795-1920067afd41;1975;Action,Adventure,Comedy;Dharmendra,Sanjeev Kumar,Hema Malini;;PT198M;8.4
aba9918a-4f82-48b4-a52d-949104d60987;1979;Comedy;Graham Chapman,John Cleese,Michael Palin;15;PT94M;8.1
d2f91cb5-6eef-4757-9ede-09020efdd5a2;1994;Comedy,Family,Romance;Aamir Khan,Salman Khan,Raveena Tandon;;PT160M;8.4
dc78818d-4615-4df2-837d-612705aca51c;2010;Mystery,Thriller;Leonardo DiCaprio,Emily Mortimer,Mark Ruffalo;15;PT138M;8.1
8ad111ac-b81d-4ac9-9df2-6b37a812fbaa;1986;Drama,War;Charlie Sheen,Tom Berenger,Willem Dafoe;15;PT120M;8.1
fdda9ab7-5883-4246-abf4-06289ba2cfa9;2004;Biography,Drama,History;Don Cheadle,Sophie Okonedo,Joaquin Phoenix;15;PT121M;8.1
b0fe0496-c329-4e32-8052-af90f36da7da;2013;Action,Biography,Drama;Daniel Brühl,Chris Hemsworth,Olivia Wilde;15;PT123M;8.1
6d4a1791-3a3f-4a67-8a41-81941287b720;1976;Drama;Faye Dunaway,William Holden,Peter Finch;15;PT121M;8.1
e92506e7-2672-4ea9-b427-a1b9e40d51a4;1953;Adventure,Drama,Thriller;Yves Montand,Charles Vanel,Peter van Eyck;15;PT131M;8.2
7622c701-b3b5-48a3-9009-0e5be3980a54;2014;Comedy,Drama,Thriller;Darío Grandinetti,María Marull,Mónica Villa;15;PT122M;8.1
a6642b58-f385-4262-894d-cd33b2a3f58a;1986;Adventure,Drama;Wil Wheaton,River Phoenix,Corey Feldman;11;PT89M;8.1
8265fb58-853c-4498-b005-6e148d30edb8;1993;Biography,Drama;Daniel Day-Lewis,Pete Postlethwaite,Alison Crosbie;15;PT133M;8.1
94e4c3bc-f1d1-4d59-a5a9-b5453bb48ce0;2015;Crime,Drama,History;Mark Ruffalo,Michael Keaton,Rachel McAdams;7;PT128M;8.1
771af57a-0195-440f-9f01-ff90d54b3d19;1959;Crime,Drama;Jean-Pierre Léaud,Albert Rémy,Claire Maurier;15;PT99M;8.1
1a3ced5e-4a52-4745-b0c4-86c87074f388;2015;Action,Adventure,Sci-Fi;Tom Hardy,Charlize Theron,Nicholas Hoult;15;PT120M;8.1
6a15cb0d-44f4-4e0e-8476-ea0a9f327ce4;1969;Biography,Crime,Drama;Paul Newman,Robert Redford,Katharine Ross;11;PT110M;8.1
b5b8dd4c-b28c-4da8-a25a-e95143a73f95;2013;Biography,Drama,History;Chiwetel Ejiofor,Michael Kenneth Williams,Michael Fassbender;15;PT134M;8.1
faeeaae5-b3a2-4c24-af67-ead561d06c3b;2014;Adventure,Comedy,Drama;Ralph Fiennes,F. Murray Abraham,Mathieu Amalric;11;PT99M;8.1
49fc16c3-dcc8-4fa3-98b9-8bfdf5106dc0;1959;Adventure,Drama,History;Charlton Heston,Jack Hawkins,Stephen Boyd;15;PT212M;8.1
02eec58d-b090-4ad8-bc91-bbc2102201d7;1941;Crime,Film-Noir,Mystery;Humphrey Bogart,Mary Astor,Gladys George;15;PT100M;8.1
211a7658-d615-4b9b-8469-b5653ba38a82;2015;Action,Adventure,Fantasy;Daisy Ridley,John Boyega,Oscar Isaac;11;PT136M;8.1
97c41f9a-12d1-45ce-acc9-be7772fb09fe;1957;Drama;Giulietta Masina,François Périer,Franca Marzi;15;PT110M;8.2
beb96094-032d-4e78-861b-2904703e834e;1966;Drama,Thriller;Bibi Andersson,Liv Ullmann,Margaretha Krook;15;PT85M;8.1
0030ade7-e17c-49f1-95f0-b0243fb9a2bb;2004;Drama,Sport;Hilary Swank,Clint Eastwood,Morgan Freeman;11;PT132M;8.1
1c9eb5fc-4b47-4c9c-80a1-774c023af7a1;2000;Drama,Thriller;Emilio Echevarría,Gael García Bernal,Goya Toledo;15;PT154M;8.1
720dbf04-82e9-418f-a1e1-ea1855f4157d;1993;Adventure,Sci-Fi,Thriller;Sam Neill,Laura Dern,Jeff Goldblum;11;PT127M;8.1
888e15c0-4e2a-4557-877c-b46df648a97b;1987;Adventure,Family,Fantasy;Cary Elwes,Mandy Patinkin,Robin Wright;11;PT98M;8.1
46d8e4af-626c-4b31-85ca-d0058219ddab;2003;Crime,Drama,Mystery;Kang-ho Song,Sang-kyung Kim,Roe-ha Kim;15;PT131M;8.1
b4f4544c-9483-40b1-abd7-b149f1f85412;2009;Drama,Family;Richard Gere,Joan Allen,Cary-Hiroyuki Tagawa;Btl;PT93M;8.1
8b68c2c6-3018-40cf-932b-05dba8a7becf;1979;Drama,Sci-Fi;Alisa Freyndlikh,Aleksandr Kaydanovskiy,Anatoliy Solonitsyn;15;PT163M;8.1
70b0944f-3f05-4c78-8acd-ed7d5ea561c3;1984;Animation,Adventure,Fantasy;Sumi Shimamoto,Mahito Tsujimura,Hisako Kyôda;11;PT117M;8.1
ddc4e352-4784-455a-a932-d6c64309f76b;1998;Comedy,Drama,Sci-Fi;Jim Carrey,Ed Harris,Laura Linney;11;PT103M;8.1
e9830108-cd8c-464d-8a63-9fc9ebe32f91;1995;Drama,Romance;Ethan Hawke,Julie Delpy,Andrea Eckert;Btl;PT101M;8.1
9a9c7a29-f474-4eee-bfff-3304dc82718c;1940;Drama,History;Henry Fonda,Jane Darwell,John Carradine;15;PT129M;8.1
7a273e94-a41d-4ae8-98f2-ce05ab3bd324;1958;Crime,Drama,Film-Noir;Charlton Heston,Orson Welles,Janet Leigh;15;PT95M;8.1
496cb97b-1ec9-48d7-91b1-d2be10a8e7f4;1977;Comedy,Romance;Woody Allen,Diane Keaton,Tony Roberts;11;PT93M;8.1
f3624a40-b865-43f7-83a5-9f86371ccf38;1976;Drama,Sport;Sylvester Stallone,Talia Shire,Burt Young;15;PT120M;8.1
53294e5d-56d9-4999-9826-1f8039c1b9f9;2011;Adventure,Drama,Fantasy;Daniel Radcliffe,Emma Watson,Rupert Grint;11;PT130M;8.1
e4d667e0-3c33-4c60-9bc0-15b226e5e38b;1982;Biography,Drama,History;Ben Kingsley,John Gielgud,Candice Bergen;11;PT191M;8.1
7773c7fd-a3b1-48a9-9892-b57e12d0f47d;2015;Crime,Drama,Mystery;Ajay Devgn,Shriya Saran,Tabu;;PT163M;8.5
d71749da-8073-4258-b1c4-02ccae0fbb80;1955;Crime,Drama,Horror;Simone Signoret,Véra Clouzot,Paul Meurisse;15;PT117M;8.1
9e02c94e-5394-4b22-bd78-ed392b32f622;2007;Action,Mystery,Thriller;Matt Damon,Edgar Ramírez,Joan Allen;11;PT115M;8.1
22ae2fb6-dee1-46c5-9989-e5113d92df3f;2001;Drama,Sci-Fi,Thriller;Jake Gyllenhaal,Jena Malone,Mary McDonnell;15;PT113M;8.1
619ed4fe-8c57-427b-82aa-eb347ce38e1d;2013;Crime,Drama,Mystery;Hugh Jackman,Jake Gyllenhaal,Viola Davis;15;PT153M;8.1
f7f17464-8337-48f1-9608-1f7ee9476181;2001;Animation,Adventure,Comedy;Billy Crystal,John Goodman,Mary Gibbs;7;PT92M;8.1
73c3fe0a-815e-4783-a185-2b66b02a6b63;1963;Drama,Fantasy;Marcello Mastroianni,Anouk Aimée,Claudia Cardinale;15;PT138M;8.1
df3d5978-e19b-4cb8-af7b-283f462d4bd1;1984;Action,Sci-Fi;Arnold Schwarzenegger,Linda Hamilton,Michael Biehn;15;PT107M;8
2ab830c0-f3b2-48a6-8fc7-a8c062dbcd94;2002;Biography,Crime,Drama;Leonardo DiCaprio,Tom Hanks,Christopher Walken;7;PT141M;8
f3660dd0-d4dc-4be5-9f79-17bce324db6e;1939;Adventure,Family,Fantasy;Judy Garland,Frank Morgan,Ray Bolger;7;PT102M;8.1
0b661a33-2ec7-417f-9d7b-b67c4f7b2202;1976;Adventure,Biography,Drama;Anthony Quinn,Irene Papas,Michael Ansara;15;PT177M;8.3
c8e02b81-ea57-4744-aa66-042e4a43169a;1993;Comedy,Fantasy,Romance;Bill Murray,Andie MacDowell,Chris Elliott;7;PT101M;8
09789c67-1553-493e-8c55-f0ac17b2d243;2016;Drama,Mystery,Sci-Fi;Amy Adams,Jeremy Renner,Forest Whitaker;11;PT116M;8.1
96692ed3-5107-40ec-9871-07a91b6b761e;2017;Action,Crime,Thriller;Keanu Reeves,Riccardo Scamarcio,Ian McShane;R;PT122M;8.2
24b48631-288d-4d69-80fa-4a207875b696;1995;Mystery,Sci-Fi,Thriller;Bruce Willis,Madeleine Stowe,Brad Pitt;15;PT129M;8
c2bf40a9-a092-490e-a8c3-6d302a924456;1995;Crime,Drama;Vincent Cassel,Hubert Koundé,Saïd Taghmaoui;15;PT98M;8.1
ab50a063-a8b1-48c4-9114-e19bea4fb8d3;1975;Adventure,Drama,History;Ryan O'Neal,Marisa Berenson,Patrick Magee;15;PT184M;8.1
f19d52e2-ff22-4158-8e65-10e671633d09;1975;Adventure,Drama,Thriller;Roy Scheider,Robert Shaw,Richard Dreyfuss;15;PT124M;8
4af748e0-aee4-4e8f-9ac6-3836cb8ba1c4;2002;Crime,Drama,Mystery;Andy Lau,Tony Leung Chiu-Wai,Anthony Chau-Sang Wong;15;PT101M;8.1
1b349c02-3db6-4058-aa28-4c0b3267063c;2016;Animation,Adventure,Comedy;Ginnifer Goodwin,Jason Bateman,Idris Elba;7;PT108M;8.1
01d99061-8136-4633-a8a9-e477f964e7c3;1946;Drama,Romance,War;Fredric March,Dana Andrews,Myrna Loy;;PT172M;8.1
7c10cc4c-a91b-44aa-89c1-ddab71001931;1966;Drama,War;Brahim Hadjadj,Jean Martin,Yacef Saadi;15;PT121M;8.1
95aeed3e-aefb-41e9-89ba-bc339ac6b57b;1975;Biography,Crime,Drama;Al Pacino,John Cazale,Penelope Allen;15;PT125M;8
a39133cf-ba60-40c3-b9d0-d3f331b8ffda;1951;Crime,Film-Noir,Thriller;Farley Granger,Robert Walker,Ruth Roman;PG;PT101M;8.1
cefd2e44-a664-436a-8b59-52bce91dbe15;2011;Drama;Emma Stone,Viola Davis,Octavia Spencer;7;PT146M;8.1
ae4dcfb5-dc47-4421-95be-6cabb1223140;2012;Action,Crime,Drama;Manoj Bajpayee,Richa Chadha,Nawazuddin Siddiqui;;PT320M;8.3
b721403d-2ce7-4090-b2e1-c1dc89b110f3;2005;Crime,Thriller;Mickey Rourke,Clive Owen,Bruce Willis;15;PT124M;8
6fe1d8b5-c784-451d-ac4b-fc33a11a24de;2003;Action,Adventure,Fantasy;Johnny Depp,Geoffrey Rush,Orlando Bloom;11;PT143M;8
9a575384-ee3c-4649-94ee-83a5529786a9;2014;Comedy,Drama,Romance;Aamir Khan,Anushka Sharma,Sanjay Dutt;;PT153M;8.2
ada680af-9fb1-46bc-8feb-793f77cbf163;2014;Biography,Drama,Thriller;Benedict Cumberbatch,Keira Knightley,Matthew Goode;11;PT114M;8.1
